global_step,episodic_return,episodic_length,loss,q_value,epsilon,sps
100000,-19.536083221435547,985.8144329896908,3.92633318901062,0.08262551575899124,0.901007890701294,1323
200000,-19.850467681884766,949.2803738317757,3.904953718185425,0.06696341931819916,0.8020079135894775,1277
300000,-19.855770111083984,962.3846153846154,3.840708017349243,-0.04307350888848305,0.7030079364776611,1324
400000,-19.69607925415039,959.7647058823529,3.765591859817505,-0.1049361526966095,0.6040079593658447,1322
500000,-19.619047164916992,962.5904761904762,3.6872613430023193,-0.14515328407287598,0.5050079226493835,1322
600000,-19.643564224243164,979.1287128712871,3.6077306270599365,-0.17398659884929657,0.40600794553756714,1321
700000,-19.578432083129883,994.1470588235294,3.5297305583953857,-0.19586996734142303,0.30700790882110596,1322
800000,-19.80198097229004,995.4950495049505,3.437192916870117,-0.20089522004127502,0.20800793170928955,1321
900000,-19.849056243896484,945.2924528301887,3.35191011428833,-0.24137236177921295,0.10900795459747314,1320
1000000,-20.272727966308594,887.6636363636363,3.2613167762756348,-0.269244909286499,0.010007917881011963,1318
1100000,-20.405405044555664,905.9009009009009,3.1576690673828125,-0.3928912580013275,0.009999999776482582,1320
1200000,-20.25438690185547,889.5087719298245,3.0588443279266357,-0.4230431914329529,0.009999999776482582,1319
1300000,-20.090089797973633,904.2792792792793,2.961743116378784,-0.4875415563583374,0.009999999776482582,1321
1400000,-20.13888931274414,910.5462962962963,2.8607325553894043,-0.5394737720489502,0.009999999776482582,1320
1500000,-20.228069305419922,892.4561403508771,2.7639451026916504,-0.6138006448745728,0.009999999776482582,1323
1600000,-20.30434799194336,861.4260869565218,2.6795589923858643,-0.7105857729911804,0.009999999776482582,1321
1700000,-20.41025733947754,859.5811965811965,2.600705862045288,-0.7010945081710815,0.009999999776482582,1321
1800000,-20.36206817626953,861.4051724137931,2.516239881515503,-0.757440447807312,0.009999999776482582,1319
1900000,-20.224138259887695,864.6896551724138,2.464016914367676,-0.7421340346336365,0.009999999776482582,1321
2000000,-20.234233856201172,897.4864864864865,2.405106544494629,-0.7100449800491333,0.009999999776482582,1318
2100000,-20.339130401611328,866.695652173913,2.344616651535034,-0.799406111240387,0.009999999776482582,1321
2200000,-20.310344696044922,863.4310344827586,2.313906669616699,-0.7943123579025269,0.009999999776482582,1318
2300000,-20.350000381469727,826.675,2.263883352279663,-0.9308980703353882,0.009999999776482582,1320
2400000,-20.47058868408203,829.2689075630252,2.2118735313415527,-1.035871148109436,0.009999999776482582,1320
2500000,-20.241378784179688,876.0,2.181715965270996,-1.0067546367645264,0.009999999776482582,1322
2600000,-20.339130401611328,865.1304347826087,2.1491990089416504,-1.0440826416015625,0.009999999776482582,1319
2700000,-20.428571701049805,852.4201680672269,2.1148791313171387,-1.0919899940490723,0.009999999776482582,1321
2800000,-20.210525512695312,868.4912280701755,2.109790563583374,-1.050342082977295,0.009999999776482582,1318
2900000,-20.141592025756836,878.5132743362832,2.1039865016937256,-1.0930603742599487,0.009999999776482582,1320
3000000,-20.256637573242188,891.4424778761062,2.119793653488159,-1.0231146812438965,0.009999999776482582,1318
3100000,-20.196428298950195,902.9910714285714,2.120591878890991,-1.0563020706176758,0.009999999776482582,1320
3200000,-20.261682510375977,918.9532710280374,2.1007163524627686,-1.1115931272506714,0.009999999776482582,1319
3300000,-18.759037017822266,1178.3855421686746,2.0929577350616455,-1.1071016788482666,0.009999999776482582,1320
3400000,-18.784090042114258,1148.5227272727273,2.0942535400390625,-1.16703200340271,0.009999999776482582,1318
3500000,-18.366666793823242,1142.9777777777779,2.1001431941986084,-1.1875799894332886,0.009999999776482582,1320
3600000,-18.91566276550293,1186.3855421686746,2.1068177223205566,-1.1423472166061401,0.009999999776482582,1319
3700000,-15.460317611694336,1612.2539682539682,2.0640556812286377,-0.9681671261787415,0.009999999776482582,1320
3800000,-16.350000381469727,1514.6166666666666,2.086134672164917,-0.9354195594787598,0.009999999776482582,1318
3900000,-11.533333778381348,2274.288888888889,2.0564613342285156,-0.8630548715591431,0.009999999776482582,1320
4000000,-12.65217399597168,2255.1739130434785,2.0113165378570557,-0.7237026691436768,0.009999999776482582,1318
4100000,-12.75,2362.4,1.958723783493042,-0.5742536783218384,0.009999999776482582,1320
4200000,-9.256410598754883,2599.3333333333335,1.9161694049835205,-0.5322496891021729,0.009999999776482582,1319
4300000,-5.78787899017334,2913.3333333333335,1.9301999807357788,-0.47779718041419983,0.009999999776482582,1319
4400000,-10.38888931274414,2794.8055555555557,1.942505121231079,-0.36544251441955566,0.009999999776482582,1319
4500000,-9.264705657958984,2982.970588235294,1.9774409532546997,-0.2758502662181854,0.009999999776482582,1321
4600000,-8.600000381469727,2874.1714285714284,1.981284260749817,-0.14873921871185303,0.009999999776482582,1319
4700000,-8.857142448425293,2841.8285714285716,1.9692895412445068,-0.06060085818171501,0.009999999776482582,1320
4800000,-6.028571605682373,2799.1428571428573,1.9216868877410889,0.05974531173706055,0.009999999776482582,1318
4900000,-9.07317066192627,2616.951219512195,1.8939203023910522,0.11330103874206543,0.009999999776482582,1320
5000000,-6.05555534362793,2629.0555555555557,1.8783131837844849,0.16857264935970306,0.009999999776482582,1319
5100000,4.485714435577393,2814.4285714285716,1.8884731531143188,0.1827171891927719,0.009999999776482582,1321
5200000,-1.3421052694320679,2765.5789473684213,1.892822504043579,0.19249852001667023,0.009999999776482582,1318
5300000,6.282051086425781,2497.2820512820513,1.918777346611023,0.16888026893138885,0.009999999776482582,1320
5400000,10.078947067260742,2651.7368421052633,1.9116765260696411,0.23569515347480774,0.009999999776482582,1319
5500000,10.230769157409668,2540.102564102564,1.934798002243042,0.3291276693344116,0.009999999776482582,1321
5600000,7.256410121917725,2509.6153846153848,1.902624249458313,0.3643365502357483,0.009999999776482582,1318
5700000,8.69444465637207,2820.6944444444443,1.9256172180175781,0.3308653235435486,0.009999999776482582,1320
5800000,2.59375,3257.5,1.9372423887252808,0.3922855854034424,0.009999999776482582,1318
5900000,2.722222328186035,2621.5833333333335,1.9437788724899292,0.38861754536628723,0.009999999776482582,1319
6000000,4.599999904632568,2959.8285714285716,1.9614228010177612,0.473273366689682,0.009999999776482582,1319
6100000,11.3421049118042,2530.7631578947367,1.977007508277893,0.5146231055259705,0.009999999776482582,1321
6200000,4.264705657958984,3067.0882352941176,1.9878524541854858,0.5467028021812439,0.009999999776482582,1318
6300000,3.6666667461395264,2963.6666666666665,1.942241907119751,0.6391153931617737,0.009999999776482582,1322
6400000,2.8235294818878174,2988.5882352941176,1.9675486087799072,0.6989007592201233,0.009999999776482582,1318
6500000,10.166666984558105,2640.6666666666665,1.9232370853424072,0.7442505955696106,0.009999999776482582,1322
6600000,2.6764705181121826,3026.0588235294117,1.9134516716003418,0.7157282829284668,0.009999999776482582,1318
6700000,2.8181817531585693,3009.6060606060605,1.901818871498108,0.6956837773323059,0.009999999776482582,1320
6800000,-1.40625,3093.96875,1.9043024778366089,0.6932092905044556,0.009999999776482582,1319
6900000,3.451612949371338,3168.3870967741937,1.8937562704086304,0.7295025587081909,0.009999999776482582,1322
7000000,8.454545021057129,2384.7727272727275,1.8737356662750244,0.771803617477417,0.009999999776482582,1319
7100000,7.166666507720947,2697.0833333333335,1.8847827911376953,0.7702756524085999,0.009999999776482582,1320
7200000,13.568181991577148,2343.090909090909,1.9289062023162842,0.7787904739379883,0.009999999776482582,1319
7300000,6.261904716491699,2265.404761904762,1.9720962047576904,0.8090211749076843,0.009999999776482582,1321
7400000,9.297297477722168,2759.7567567567567,1.9921321868896484,0.8688341975212097,0.009999999776482582,1319
7500000,10.268292427062988,2519.268292682927,1.985825777053833,0.9327414035797119,0.009999999776482582,1320
7600000,7.441176414489746,2932.4411764705883,1.9949662685394287,0.9521293640136719,0.009999999776482582,1317
7700000,6.0,2542.925,1.966646432876587,0.998520016670227,0.009999999776482582,1319
7800000,8.86111068725586,2725.3888888888887,1.9440819025039673,1.0633386373519897,0.009999999776482582,1319
7900000,0.6666666865348816,3108.5666666666666,1.9589622020721436,1.085564374923706,0.009999999776482582,1320
8000000,5.717948913574219,2834.6923076923076,1.9423387050628662,1.1234405040740967,0.009999999776482582,1319
8100000,-1.7714285850524902,2813.342857142857,1.9733014106750488,1.1172363758087158,0.009999999776482582,1320
8200000,4.486486434936523,2587.810810810811,1.985711932182312,1.1122325658798218,0.009999999776482582,1319
8300000,6.230769157409668,2676.7179487179487,1.9799597263336182,1.04578697681427,0.009999999776482582,1321
8400000,12.600000381469727,2199.0444444444443,2.0093119144439697,1.0455358028411865,0.009999999776482582,1318
8500000,11.074999809265137,2457.725,2.042841911315918,1.0259040594100952,0.009999999776482582,1321
8600000,12.916666984558105,2175.5625,2.054001569747925,1.0583839416503906,0.009999999776482582,1319
8700000,13.214285850524902,2279.714285714286,2.035446882247925,1.083147644996643,0.009999999776482582,1320
8800000,11.195121765136719,2353.439024390244,2.020439386367798,1.091565489768982,0.009999999776482582,1320
8900000,8.97560977935791,2559.5365853658536,1.9971598386764526,1.117523193359375,0.009999999776482582,1322
9000000,12.585366249084473,2392.0,2.0192015171051025,1.064287781715393,0.009999999776482582,1320
9100000,12.534883499145508,2412.1627906976746,2.025452136993408,1.0719122886657715,0.009999999776482582,1321
9200000,8.102563858032227,2547.6666666666665,1.9938669204711914,1.1744649410247803,0.009999999776482582,1319
9300000,14.377778053283691,2264.6666666666665,1.9934290647506714,1.2001543045043945,0.009999999776482582,1321
9400000,11.609756469726562,2242.731707317073,1.988112211227417,1.2145098447799683,0.009999999776482582,1319
9500000,8.08108139038086,2731.135135135135,1.9997193813323975,1.1734424829483032,0.009999999776482582,1320
9600000,7.911764621734619,2832.3529411764707,1.9984822273254395,1.1927679777145386,0.009999999776482582,1318
9700000,13.311111450195312,2436.6444444444446,1.9865319728851318,1.2301520109176636,0.009999999776482582,1320
9800000,13.822221755981445,2169.4,1.9886679649353027,1.2216726541519165,0.009999999776482582,1317
9900000,14.25,2133.5625,2.01725697517395,1.1936997175216675,0.009999999776482582,1319
10000000,12.375,2499.75,2.0308284759521484,1.1997463703155518,0.009999999776482582,1318
